timestamp,temperature,humidity,light
2021-08-30 00:42:41.486612,20.70,87.00,15
2021-08-30 00:42:46.483927,20.70,87.00,15
2021-08-30 00:42:51.485164,20.65,87.00,15
2021-08-30 00:42:56.486637,20.70,87.00,14
2021-08-30 00:43:01.485215,20.70,87.00,14
2021-08-30 00:43:06.486459,20.70,87.00,14
2021-08-30 00:43:11.487864,20.70,87.00,15
2021-08-30 00:43:16.485391,20.70,87.00,14
2021-08-30 00:43:21.486633,20.70,87.00,15
2021-08-30 00:43:26.488108,20.70,87.00,14
2021-08-30 00:43:31.485286,20.70,87.00,14
2021-08-30 00:43:36.486534,20.66,87.00,14
2021-08-30 00:43:41.488167,20.70,87.00,15
2021-08-30 00:43:46.485647,20.64,87.00,15
2021-08-30 00:43:51.487198,20.70,87.00,15
2021-08-30 00:43:56.484606,20.68,87.00,15
2021-08-30 00:44:01.485759,20.64,87.00,15
2021-08-30 00:44:06.486999,20.60,87.00,15
2021-08-30 00:44:11.488503,20.61,87.00,15
2021-08-30 00:44:16.486053,20.60,87.00,15
2021-08-30 00:44:21.487296,20.67,87.00,15
2021-08-30 00:44:26.488663,20.60,87.00,15
2021-08-30 00:44:31.486072,20.60,87.00,15
2021-08-30 00:44:36.488594,20.60,87.00,14
2021-08-30 00:44:41.486000,20.60,87.00,15
2021-08-30 00:44:46.487149,20.60,87.00,15
2021-08-30 00:44:51.488613,20.60,87.00,14
